max_cut_value,time_in_nanoseconds,solver,node_count,edge_count,graph_name
14,45867700,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
15,6181200,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
14,12214400,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
14,10308600,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
14,10744500,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
14,7594000,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
15,6389500,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
15,9166000,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
15,7326800,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
14,7817400,GoemansWilliamsonMaxCutSolver,10,20,data/set6/graph_2025-06-02-19-00-1510_20.csv
15,7974200,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
16,6507800,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
16,11108700,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
16,8534400,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
16,9721800,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
16,8527800,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
15,7192600,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
16,6737300,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
16,7217700,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
16,6816600,GoemansWilliamsonMaxCutSolver,10,22,data/set6/graph_2025-06-02-19-00-1510_22.csv
14,12051400,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
13,7279000,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
13,6220400,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
13,6118500,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
13,6541100,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
15,7529200,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
14,10499100,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
14,11302400,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
14,7342500,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
14,6756200,GoemansWilliamsonMaxCutSolver,11,19,data/set6/graph_2025-06-02-19-00-1511_19.csv
20,7475300,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
21,6969300,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
22,7721300,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
20,7583500,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
21,6970500,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
20,6227900,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
22,6393000,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
21,7007000,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
20,6282300,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
21,6960000,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_20.csv
28,9959300,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
29,10589100,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
28,7305600,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
27,13393800,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
27,10874100,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
27,12587900,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
27,6333500,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
28,7897800,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
27,6133100,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
28,7817700,GoemansWilliamsonMaxCutSolver,11,46,data/set6/graph_2025-06-02-19-00-1511_21.csv
23,6064200,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
23,8783800,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
22,7121500,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
21,5366500,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
22,8431800,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
23,5565500,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
21,10047400,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
22,6104600,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
21,9001900,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
22,6535200,GoemansWilliamsonMaxCutSolver,11,34,data/set6/graph_2025-06-02-19-00-1511_22.csv
25,7068100,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
26,7688400,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
25,7201900,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
25,7202000,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
26,8529700,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
25,10973400,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
26,11464500,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
26,10725100,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
25,7953400,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
26,10344400,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_23.csv
26,11737400,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
26,6361100,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
26,11616900,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
26,7278900,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
25,8109200,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
26,9973700,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
26,8159000,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
25,8087700,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
26,6642200,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
26,9703300,GoemansWilliamsonMaxCutSolver,11,41,data/set6/graph_2025-06-02-19-00-1511_24.csv
18,9553400,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
18,12834700,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
17,8861500,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
18,7503900,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
17,7671000,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
17,6999500,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
18,5535200,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
18,9474800,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
17,10883700,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
18,6455600,GoemansWilliamsonMaxCutSolver,11,26,data/set6/graph_2025-06-02-19-00-1511_26.csv
19,7919500,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
21,12209600,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
19,6588900,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
21,10254600,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
20,5671000,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
19,7041000,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
20,8991600,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
22,11018900,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
22,5758900,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
20,8014300,GoemansWilliamsonMaxCutSolver,11,30,data/set6/graph_2025-06-02-19-00-1511_30.csv
22,11377800,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
21,7413700,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
21,9205200,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
22,8311200,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
21,8196900,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
21,7894100,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
20,6965500,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
21,9523700,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
20,10471800,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
20,6585900,GoemansWilliamsonMaxCutSolver,11,31,data/set6/graph_2025-06-02-19-00-1511_31.csv
27,10589900,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
26,10700300,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
26,10716300,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
27,9273900,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
27,9477900,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
27,9400600,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
27,8457800,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
26,8052800,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
27,8492100,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
27,7283400,GoemansWilliamsonMaxCutSolver,11,43,data/set6/graph_2025-06-02-19-00-1511_32.csv
29,10038700,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
29,10371800,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
29,9115600,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
29,8296200,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
28,6890800,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
30,10396600,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
29,10556800,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
29,9108900,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
29,8434200,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
29,9052400,GoemansWilliamsonMaxCutSolver,11,49,data/set6/graph_2025-06-02-19-00-1511_33.csv
30,9218000,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,8361700,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,7910900,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,7834600,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,6044800,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,6500000,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,7132500,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,7426000,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,9055100,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,9789100,GoemansWilliamsonMaxCutSolver,11,55,data/set6/graph_2025-06-02-19-00-1511_34.csv
30,9296000,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
30,9688000,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
30,7836800,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
30,8170300,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
30,8600800,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
30,7147800,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
30,8368900,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
30,7615900,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
30,7545600,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
30,8570200,GoemansWilliamsonMaxCutSolver,11,54,data/set6/graph_2025-06-02-19-00-1511_35.csv
24,8208100,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
25,7779000,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
24,9961000,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
23,7935000,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
24,8941900,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
23,8565700,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
24,8051300,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
23,7633200,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
23,7945500,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
23,5686500,GoemansWilliamsonMaxCutSolver,11,36,data/set6/graph_2025-06-02-19-00-1511_36.csv
25,8588900,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
25,10648000,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
26,10060600,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
24,8187900,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
24,6654600,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
26,10907900,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
23,8033900,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
24,9896700,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
24,9331600,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
25,6366200,GoemansWilliamsonMaxCutSolver,11,37,data/set6/graph_2025-06-02-19-00-1511_37.csv
26,10154900,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
24,8404400,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
26,8421900,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
23,9171300,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
25,7205100,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
23,7370900,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
26,7689400,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
25,8499400,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
26,7379900,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
25,7272300,GoemansWilliamsonMaxCutSolver,11,38,data/set6/graph_2025-06-02-19-00-1511_38.csv
25,14789200,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
26,8765800,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
25,8018200,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
25,7263900,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
25,7805600,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
26,6725600,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
24,5441500,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
24,11253400,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
23,7182300,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
24,10432800,GoemansWilliamsonMaxCutSolver,11,39,data/set6/graph_2025-06-02-19-00-1511_39.csv
24,8522300,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_40.csv
26,6931800,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_40.csv
25,14007000,GoemansWilliamsonMaxCutSolver,11,40,data/set6/graph_2025-06-02-19-00-1511_40.csv
